Issue ID,URL,Title,State,Description,Author,Author Username,Assignee,Assignee Username,Confidential,Locked,Due Date,Created At (UTC),Updated At (UTC),Closed At (UTC),Milestone,Weight,Labels,Time Estimate,Time Spent
97,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/97,Nelze přiřadit aktivum typu PF_ELEMENT,Closed,"Na obrazovce M_AKTIVUM_PRISTUP - editace chci přidat aktivum typu PF_ELEMENT, bohužel mi tento element nelze přidat - přikládám záznam a zápis v error logu. Daná chyba zablokuje možnost vyjet z příslušného okna a člověk se musí odhlásit a znovu přihlásit.[2020-12-04_16-56-14.mkv](/uploads/02fde7f7cfdc4e7c23ef0dfacd956a16/2020-12-04_16-56-14.mkv)

[eror.xlsx](/uploads/9412c7d07da2ad2e71869a1fc0ff78d2/eror.xlsx)",Sklenarova Pavla,sklenarova_cgi,Sklenarova Pavla,sklenarova_cgi,No,No,,2020-12-04 17:03:53,2020-12-08 09:17:10,2020-12-08 09:17:10,,,"Bug,In Review,Medium",0,0
98,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/98,"Typy aktiv - když chci vrátit výběr, tabulka s typy aktiv neukazuje všechny hodnoty",Closed,"'Kroky:
- obrazovka Řízení přístupu k aktivum (M_AKTIVUM_PRISTUP) - kliknout na plus
- na editační obrazovce kliknout na položku Aktivum (AKTIVUM_ID) - zobrazí se seznam typů aktiv
- zaškrtnout vybraný typ aktiva a dát pokračovat - zobrazí se záložka s konkrétními aktivy
- křížkem zavřít kartu s aktivy bez výběru
- znovu kliknout na položku Aktivum na editační obrazovce Řízení přístupu k ativům - chyba

Přikládám záznam.
[2020-12-04_17-04-55.mkv](/uploads/20d29c7019a456a3552d677820b836c5/2020-12-04_17-04-55.mkv)",Sklenarova Pavla,sklenarova_cgi,Peter Lipovsky,lipovsky_goodatit,No,No,,2020-12-04 17:14:07,2021-01-04 14:06:46,2020-12-17 11:45:06,,,"Bug,High,In Scope",0,0
99,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/99,Složený index u metadatových tabulek - jak ho vytvořit,Closed,"'Dobrý den,
níže uvedený script pro vytvoření složeného indexu úspěšně proběhl u objektových tabulek (např. R_UZIVATEL_ROLE), u metadatové tabulky mi skript neproběhne a hlásí chybu
```
Error report -
ORA-01403: nenalezena žádná data
ORA-06512: na ""SRV.GENDEF_OBJ"", line 2561
ORA-01403: nenalezena žádná data
ORA-06512: na line 20
01403. 00000 -  ""no data found""
*Cause:    No data was found from the objects.
*Action:   There was no data from the objects which may be due to end of fetch.
```

Jakým způsobem můžeme vytvořit složený index u metadatových tabulek?

script:

```
DECLARE
  l_krok_id            NUMBER;
  l_msg_id_out         NUMBER;
  l_info               VARCHAR2(256);
  l_aplikacia          NUMBER;
  l_m_tabulka          srv.gendef_obj.t_m_tabulka;
  l_m_sloupec          srv.gendef_obj.t_m_sloupec;
  l_m_cis_dom_dat_typ  srv.gendef_obj.t_m_cis_dom_dat_typ;
  l_index              NUMBER;
BEGIN
 
  SELECT ID INTO l_aplikacia FROM srv.m_cis_app a WHERE a.NAZEV = 'TPI';
 
  SRV.GENDEF_OBJ.INIT_MD_EDIT (
    in_user      => 'admin1' 
   ,in_termin    => 1800011
  );

 
  SRV.GENDEF_OBJ.CREATE_SIMPLE_INDEX (
    xTabulka   => '	M_OPRAVNENI_ROLE',
    xStlpce    => 'ROLE_ID ASC, OPRAVNENI_ID ASC',
    xNazev     => 'I_OPRAVNENI_ROLE',
    xTypIndexu => 'UNIQUE',
--    PRIMARY,UNIQUE,INDEX,IUID,GUID,FULLTEXT,POROVNANI
    xZrusit    => 0,
    yIndexId   => l_index
  );
  

  srv.gendef_obj.finish_md_edit (
    o_krok_id    => l_krok_id
   ,o_msg_id_out => l_msg_id_out
   ,o_info       => l_info
  );
  
  COMMIT;
  
  dbms_output.put_line( 'Spustenie DB_WRITE:'||l_info);
  dbms_output.put_line( 'Msg_id_out: '||l_msg_id_out);
 
END;
```",Sklenarova Pavla,sklenarova_cgi,Sklenarova Pavla,sklenarova_cgi,No,No,,2020-12-08 14:44:19,2020-12-09 17:39:29,2020-12-09 17:39:29,,,"In Review,Medium,Question",0,0
100,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/100,STD reporty neplni message JSON,Closed,"STD report z testFaktura detail a dalsi, včera úspěšně otestovaný a obohacený o data z M_CONFIG, dnes negeneruje **žádná data** v message JSONU.

Viz včerejší JSON

[20201208-1950633559492520-000001F5A3DF3A20-in.json-9824.copy](/uploads/9c356d8a9765e22b87647a106db7ca9f/20201208-1950633559492520-000001F5A3DF3A20-in.json-9824.copy)

a dnešní JSON

[20201209-2034247860256955-0000024C5F378CA0-in.json-4944.copy](/uploads/2d100d9f5fc154fd0ccc888aa1577155/20201209-2034247860256955-0000024C5F378CA0-in.json-4944.copy)

Datový JSON je vygenerován v pořádku.",Rysanek Karel,rysanek_cgi,Rysanek Karel,rysanek_cgi,No,No,,2020-12-09 10:46:38,2020-12-10 12:21:04,2020-12-10 12:21:04,,,"Bug,In Review,Medium",0,0
101,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/101,makro na byznys hodnotu z multiklíče,Closed,"Žádáme o vytvoření makra, kde vstupem by bylo id/multiklíč, LOGICKE_ID tabulky, z které bychom chtěli vrátit hodnotu položky sloupce, označeného jako Buss. popis.

Děkujeme, Katka",Leinveberová Katarína,leinveberova_cgi,Peter Lipovsky,lipovsky_goodatit,No,No,,2020-12-09 16:30:34,2020-12-14 15:17:18,2020-12-14 15:17:18,,,"Feature,In Progress,Medium",0,0
102,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/102,Nefunguje filtrace tabulky,Closed,"Filtrace podle sloupce nefunguje.

Volba - Řízení přístupu k aktivu - filtr podle prvniho id ve sloupci `Aktivum` nezobrazi nic.

![havariefiltrace](/uploads/c21b078f3c1c3f595a3490b291ca1f19/havariefiltrace.PNG)

zaznam [2020-12-09_18-06-11-havariefiltraceB.mkv](/uploads/19fb9b9af7bfb01c926f47a475bbf6bd/2020-12-09_18-06-11-havariefiltraceB.mkv)",Rysanek Karel,rysanek_cgi,Rysanek Karel,rysanek_cgi,No,No,,2020-12-09 18:18:52,2020-12-10 12:20:40,2020-12-10 12:20:40,,,"Bug,High,In Review",0,0
103,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/103,Tabulky neviditelne v object editoru ke smazani,Open,"'Podle dohody oznacujeme tabulky urcene ke smazani v object editoru v popisu `OBSOLETE`. Existuji vsak tabulky, ktere jsou zrejme pozustatkem stare ery a nejsou viditelne v object editoru, presto bychom je radi smazali, vypada to, ze strasi v materializaci.

Jsou to následujícící tabulky:

|tabulka|
|---|
|select * from IFC.m_scenar_krok;|
|select * from IFC.m_scenar_sada;|

--------------
Vcetne oznacenych popisem OBSOLETE se tedy jedna o opuštěný datový model testovaciho enginu:

- select * from IFC.m_scenar ;
- select * from IFC.m_scenar_krok;
- select * from IFC.m_scenar_sada;
- select * from IFC.m_scenar_sada_scenaru;

Děkujeme za spolupráci.",Rysanek Karel,rysanek_cgi,Kubala Milan,kubala_cdt,No,No,,2020-12-11 16:39:53,2020-12-18 10:59:54,,,,"Feature,Low",0,0
104,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/104,"tabulka M_CONFIGURATION - nezobrazí se a nezobrazí se ani ostatní tabulky poté, co kliknu na tuto",Closed,"V menu aplikace kliknu na tabulku M_CONFIGURATION. Zobrazí se mi prázdná obrazovka. Chci-li zobrazit jinou tabulku poté, co kliknu na M_CONFIGURATION, neotevře se mi ani tato tabulka, ač předtím otevřít šla. Nastavuji jako high, protože potřebujeme editovat tabulku M_CONFIGURATION.
Přikládám záznam.

[problém_s_M_CONFIGURATION.mkv](/uploads/f13038ca6a9c092de3f77c225ed44b2e/problém_s_M_CONFIGURATION.mkv)",Sklenarova Pavla,sklenarova_cgi,Sklenarova Pavla,sklenarova_cgi,No,No,,2020-12-14 11:21:11,2020-12-17 08:58:52,2020-12-17 08:58:52,,,"Bug,High,In Review",0,0
105,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/105,Zmena volani DLL pro STD reporty,Closed,"Prosím o změnu volání DLL ve standardním reportu následovně:

registrovaná funkce `generate_report`

Děkuji.",Rysanek Karel,rysanek_cgi,Rysanek Karel,rysanek_cgi,No,No,,2020-12-15 15:53:39,2020-12-18 16:03:17,2020-12-18 16:03:17,,,"Feature,In Review,Medium",0,0
106,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/106,Doplnění dokumentace @DEFCONFIRM?,Closed,"Prosím o doplnění dokumentace či uvedení odkazu ke DEFCONFIRM, nikde nemůžeme popis dohledat. Děkuji.",Sklenarova Pavla,sklenarova_cgi,Rysanek Karel,rysanek_cgi,No,No,,2020-12-17 09:57:53,2021-01-22 08:25:55,2021-01-22 08:25:55,,,"Documentation,High,In Review,In Scope",0,0
107,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/107,Object Editor problemy,Closed,"1. V definici objektu je zadana hlavni tabulka a pomocne tabulky a nejde ulozit s tim, ze neni hlavni tabulka

![OE-havarieChybiHlavniTabulka](/uploads/7da4465f1b48286ab1f3eb0e6c2aff40/OE-havarieChybiHlavniTabulka.PNG)

2. Nejde editovat existujici objekt, pridat dalsi tabulku - pole pro zadani je _mikropolem_

![OE-havarieEditaceObjektu](/uploads/e55c94d1ec596b73f7054c97427012ff/OE-havarieEditaceObjektu.PNG)",Rysanek Karel,rysanek_cgi,Rysanek Karel,rysanek_cgi,No,No,,2020-12-17 16:40:03,2021-01-04 14:16:35,2021-01-04 14:16:34,,,"Bug,High,In Scope",0,0
108,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/108,Object editor - nelze uložit změny,Closed,"Při ukládání mi vyskočí hláška o narušení unikátnosti klíče - vizte přiložený obrázek - a změny se neuloží, nutno restartovat aplikaci. Testováno na tabulkách M_SS_MENU a M_CIS_DLL, nastavován label text nebo popis. Business popis je nastaven na NAZEV.
Dále testováno přidání sloupce na tabulce TEST (id 241600001), rovněž neúspěšné.

![Nelze_uložit_změnu_labelu](/uploads/2768a034a48a1925c973678be33796da/Nelze_uložit_změnu_labelu.PNG)",Sklenarova Pavla,sklenarova_cgi,Rysanek Karel,rysanek_cgi,No,No,,2020-12-17 16:50:31,2020-12-18 08:50:09,2020-12-18 08:50:09,,,"Feature,High,In Review",0,0
109,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/109,Údaje z chybových hlášek do clipboardu,Closed,"Prosím o možnost vzít text z chybové hlášky do clipboardu, abychom např. id nebo názvy objektů nemuseli opisovat ručně. Děkuji.",Sklenarova Pavla,sklenarova_cgi,Sklenarova Pavla,sklenarova_cgi,No,No,,2020-12-17 16:58:27,2021-02-01 11:27:39,2021-02-01 11:27:39,,,"Feature,Low",0,0
110,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/110,ukládání změny ve WF editoru,Closed,"Dobrý den,
chtěla bych změnit ve WF editoru 1.1.4.0 již existující WF WF_SF_SET_DEFOP_SUPERADMIN1. WF momentálně obsahuje jeden MWF 

![image](/uploads/4ba44a5250357df9af896e6a137a233b/image.png)

![image](/uploads/ae9ee73c930ff0d99118af21a8a46121/image.png)


Při ukládání WF padá ne chybu 

![image](/uploads/663f88038ed16ee691361ea4ea513437/image.png)

Chtěla bych požádat o pomoc, neodhalila jsem chybu z error logu.
Děkuji,
Katka",Leinveberová Katarína,leinveberova_cgi,Leinveberová Katarína,leinveberova_cgi,No,No,,2020-12-17 19:40:24,2021-01-06 14:16:03,2021-01-06 14:16:03,,,"Bug,High,In Scope",0,0
111,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/111,Service Selector nejde vytvorit polozku,Closed,"Nelze pridat polozku do nabidky.

![SS-havariePRidaniPolozky](/uploads/f6787b53ebbe89dfde8513dee3bdd99e/SS-havariePRidaniPolozky.PNG)

zaznam: [20201217-SSpolozka_edit.mkv](/uploads/8d52710abc31bb31c3a40ffe0dd7733c/20201217-SSpolozka_edit.mkv)",Rysanek Karel,rysanek_cgi,Rysanek Karel,rysanek_cgi,No,No,,2020-12-17 19:56:22,2021-01-06 10:41:28,2021-01-06 10:41:28,,,"Bug,High,In Scope",0,0
112,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/112,prava pro reportovaci slozku  na TPIDB serveru,Closed,"Při zpracování reportu potřebujeme nastavit práva create/read/write na pracovni soubory, ktere vytvarime:

```
2020-12-18T13:51:27.4829567+01:00: Report name: Stavebnˇ etapa: ?, Stavebnˇ poźin: ? ( PDMD - 1800020 )
2020-12-18T13:51:27.5746428+01:00: Path to unzipped template is C:/TPI/TPI-0.8.1/reporting/json-report/RazorJson/unzipped_templates/AF2A28BAB9B82BF70A20A54FC3C96BB501E4CB52CA0C0984800AD97CBB046406. This teamplate was already used before.
2020-12-18T13:51:27.5875920+01:00: The process to delete old file or copy new file failed: Access to the path 'C:\TPI\TPI-0.8.1\report\4107200089\13084600016_out\content.css' is denied.
2020-12-18T13:51:27.5939037+01:00: The process to delete old file or copy new file failed: Access to the path 'C:\TPI\TPI-0.8.1\report\4107200089\13084600016_out\content_detail.cshtml' is denied.
2020-12-18T13:51:27.5997440+01:00: The process to delete old file or copy new file failed: Access to the path 'C:\TPI\TPI-0.8.1\report\4107200089\13084600016_out\content_seznam.cshtml' is denied.
2020-12-18T13:51:29.4413980+01:00: uvod ok
2020-12-18T13:51:29.4500157+01:00: master_label ok
2020-12-18T13:51:29.4636485+01:00: master_header ok
2020-12-18T13:51:29.5345410+01:00: master_table ok
```",Rysanek Karel,rysanek_cgi,Jan Mracek,mracek,No,No,,2020-12-18 14:11:27,2021-01-04 14:44:05,2021-01-04 14:44:05,,,"Feature,High,In Scope",0,0
113,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/113,logovani chyb pri volani DLL do JSONu,Closed,"'Prosime doplnit logovani pri volani DLL. 

API funkcie:
```c++
int generate_report(const char* inJSON, char** outJSON)
```
je nasledujuce: 

- navratova hodnota je 0 v pripade uspechu, >0 v pripade neuspechu
- _inJson_ je vstupny json
- _outJSON_ je vystup - pamat sa musi nasledne uvolnit volanim `freeMem(const char*)` Ak je `outJson == nullptr`, volajuci moze ale nemusi zavolat `freeMem`

V pripade chyby (navratova hodnota >0) premenna _outJSON_ moze obsahovat json s popisom chyby.
Ak obsahuje, t.j. `outJSON != nullptr` tak by sme chceli, aby sa _outJson_ zalogoval. Aby sme vedeli, aka chyba nastala.",Rysanek Karel,rysanek_cgi,Michal Koráb,korab_cgi,No,No,,2021-01-04 10:48:50,2021-02-02 09:36:45,2021-02-02 09:36:45,,,"Feature,In Review,Medium",0,0
114,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/114,TPI - nelze uložit změny - lock timeout expired,Open,"Prosím o prověření, nemohu uložit žádnou změnu v aplikaci TPI, padá na chybu lock timeout expired.

user_session_id: 2388100090
Testováno např.na změně UPN u uživatele, na přidání oprávnění do sady...",Sklenarova Pavla,sklenarova_cgi,Kubala Milan,kubala_cdt,No,No,,2021-01-04 11:02:11,2021-02-15 14:43:35,,,,"In Review,Low",0,0
115,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/115,PF editor - při změně gatttrib overloadů vynutit refreshcache,Closed,"Na zaklade konzultace s HA, prosím o vynucenou refresh cache v případě změny gattrib overloadů.",Sklenarova Pavla,sklenarova_cgi,Sklenarova Pavla,sklenarova_cgi,No,No,,2021-01-05 09:03:24,2021-02-03 13:47:14,2021-02-03 13:47:14,,,"Feature,In Review,Medium",0,0
116,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/116,adhoc report  - DLL nedostava JSON,Closed,"V adhoc reportu, ktery spoustime via WF _testWF_REP_CALL_DLL2_. Podle vypisu z anetagentlogu DLL nedostava JSON. CCa tyden pred Vanocema vse fungovalo. Viz sessionID=2437400090",Rysanek Karel,rysanek_cgi,Rysanek Karel,rysanek_cgi,No,No,,2021-01-05 09:09:06,2021-01-15 09:30:29,2021-01-08 11:07:23,,,"Bug,High,In Review",0,0
117,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/117,obnoveni loginu na 10.130.190.206,Closed,"Žádám obnovení RDP přístupu na aplikační server TPI v ČDT tj. 10.130.190.206 pro následující uživatele:

CDTEST\rysanek
CDTTEST\leinveberova

Mohl byste nam, prosim, sdelit datum expirace, abychom si mohli pozadat o obnoveni vcas?",Rysanek Karel,rysanek_cgi,Jan Mracek,mracek,No,No,,2021-01-05 10:21:44,2021-01-07 09:59:36,2021-01-07 09:59:36,,,"Feature,Medium",0,0
118,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/118,release archivy,Closed,Prosím o balení jednotlivých archívů v releasu jednotně a BEZ složky. (Instalační skripty je nutno neustále měnit.) Děkuji.,Rysanek Karel,rysanek_cgi,Rysanek Karel,rysanek_cgi,No,No,,2021-01-07 10:53:36,2021-01-25 12:22:22,2021-01-25 12:22:22,,,"Feature,In Review,In Scope,Low",0,0
119,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/119,Editace - opravneni pro Michal Korab,Closed,"Prosim o zpristupneni editace na gitLabu pro @korab_cgi.

Děkuji.",Rysanek Karel,rysanek_cgi,Michal Koráb,korab_cgi,No,No,,2021-01-08 11:06:29,2021-01-23 12:25:14,2021-01-23 12:25:14,,,"Feature,In Review,Medium",0,0
120,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/120,Prosím o obnovení přístupu VPN ČDT pro Karla Ryšánka,Closed,"Prosím o obnovení přístupu na VPN ČDT pro K. Ryšánka, user name rysanek, group Intranet-ST (EXTERNAL). 
Děkuji.",Sklenarova Pavla,sklenarova_cgi,Rysanek Karel,rysanek_cgi,No,No,,2021-01-08 12:48:28,2021-01-18 13:38:43,2021-01-08 14:33:38,,,,0,0
121,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/121,ukládání změny ve WF editoru,Closed,![havarieWFsave](/uploads/1e0e57a04a12e7577a7c1f92082bbe59/havarieWFsave.PNG),Leinveberová Katarína,leinveberova_cgi,Leinveberová Katarína,leinveberova_cgi,No,No,,2021-01-08 14:11:50,2021-01-14 11:29:48,2021-01-14 11:29:48,,,"Bug,High,In Review",0,0
122,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/122,Nelze zobrazit žádnou tabulku v TPI na uživateli admin1,Closed,"Podle dohody by mělo být security vymáháno pouze na tpisftesterovi, ale momentálně nevidíme na adminovi žádnou tabulku. 
POM_SECURITY_ALLOWED je prázdná. (viz select * from IFC.pom_sf_allowed_security).

Přikládám záznam s postupem:

[2021-01-11_17-04-42.mkv](/uploads/cada08864ac09f9cd7fc82da2d582f7e/2021-01-11_17-04-42.mkv)",Sklenarova Pavla,sklenarova_cgi,Sedivy Vaclav,sedivy_goodatit,No,No,,2021-01-11 17:07:26,2021-01-12 14:52:07,2021-01-12 14:52:07,,,"Bug,High",0,0
123,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/123,Obrazovka změny hesla,Open,"Chybí položka pro staré heslo. V takovémto nastavení může heslo změnit kdokoliv komukoliv, což považuji za velmi rizikové.

![image](/uploads/d948e7cfffb71657e0bf8813d241fc26/image.png)",Sklenarova Pavla,sklenarova_cgi,Adrian Hideghethy,hideghethy_goodatit,No,No,,2021-01-14 09:45:05,2021-02-04 08:52:06,,,,"Bug,In Scope,Medium",0,0
124,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/124,Uložení hesla v databázi,Open,"Heslo je v databázi uložené jako plain text. Očekáváme, že bude heslo zahashované. 

select * from ifc.tpi_uzivatel",Sklenarova Pavla,sklenarova_cgi,Adrian Hideghethy,hideghethy_goodatit,No,No,,2021-01-14 10:38:36,2021-01-14 10:53:28,,,,"Feature,Medium",0,0
125,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/125,Chybová hláška v případě zadání chybného hesla,Open,"Pokud při loginu zadám chybné heslo, očekávám chybovou hlášku. Je možné ji tam přidat? Děkuji.",Sklenarova Pavla,sklenarova_cgi,Adrian Hideghethy,hideghethy_goodatit,No,No,,2021-01-14 10:45:55,2021-01-14 10:53:10,,,,"Feature,Low",0,0
126,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/126,plneni pristupove matice R_SF_UZIVATEL_PRISTUPY,Closed,"Chtěla bych požádat o objasnění chyby 903
Od včeřejška nemůžu zprovoznit WF WF_SF_RSFUP_AT6, který do teď bezproblémů fungoval, kterymi generujeme pristupovou matici.
WF padá na chybu:
![image](/uploads/36dec37f3d9f7b0ce8e3541539ae51e1/image.png)

Do vsech mWF, pouzitych v tomto WF jsme pro jistotu doplnili posledni krok `@MERGEVAR('MSG_ID_OUT_NEXT', @GETVARN('MSG_ID_OUT'), 'NUMBER')`

Děkuji,
Katka",Leinveberová Katarína,leinveberova_cgi,Leinveberová Katarína,leinveberova_cgi,No,No,,2021-01-14 10:58:24,2021-01-15 14:13:36,2021-01-15 14:13:36,,,"Bug,High,In Review",0,0
127,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/127,Nefunkční editory,Closed,"Zhruba od 16:00 dne 14.1. nejdou spustit editory. Zobrazí se hláška o načítání dat, ale pak to spadne, nic se nespustí.
Testovány: Workflow editor, mikroworkflow editor, service selektor, object editor, filter editor, editor číselníků",Sklenarova Pavla,sklenarova_cgi,Sklenarova Pavla,sklenarova_cgi,No,No,,2021-01-14 16:47:28,2021-01-18 09:16:30,2021-01-18 09:16:30,,,"Bug,High,In Review",0,0
128,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/128,Nejde provolat STD report - chyba 849,Closed,Opět nejde provolat STD report. Padá na chybu 849. Viz session 3059900090 a nevytvari se message JSON. Datovy JSON vznikne.,Rysanek Karel,rysanek_cgi,Leinveberová Katarína,leinveberova_cgi,No,No,,2021-01-15 09:49:56,2021-01-19 14:20:46,2021-01-19 14:20:46,,,"Bug,High",0,0
129,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/129,Zobrazení datové vrstvy v poli pro výběr datové vrstvy,Open,"'![vrstvy](/uploads/3b0beddc6bf214598e80bb78f1f624bf/vrstvy.png)

Kroky:
- Jako admin1 vidím v okně č. 1 PDMD vrstvu. Na seznamu uživatelů mám rovněž nastavenou vrstvu PDMD.
- Změním na adminovi vrstvu na XD, uložím. Vidím vrstvu XD jak v okně pro výběr vrstvy, tak na seznamu uživatelů (č. 2).
- Odhlásím se.
- Přihlásím se jako tpisftester (heslo qwe)
- V okně č. 1 vidím vrstvu PDMD, na seznamu uživatelů vidím vrstvu PD. - CHYBA
- Odhlásím se.
- Znovu se přihlásím jako admin.
- V okně č. 1 vidím vrstvu PDMD, seznam uživatelů je ale v dříve nastavené vrstvě XD. - CHYBA, viz též obrázek

Z nějakého důvodu se po loginu do okna č. jedna natáhne pdmd vrstva, ačkoliv např. tabulka uživatelů odpovídá vrstvě jiné.

Přikládám i video.

[zobrazení_vrstev.mkv](/uploads/7b9f9fc91ecbf8febd8d09ae9c207276/zobrazení_vrstev.mkv)",Sklenarova Pavla,sklenarova_cgi,Peter Lipovsky,lipovsky_goodatit,No,No,,2021-01-15 14:51:45,2021-02-03 13:35:42,,,,"Bug,Medium",0,0
130,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/130,Proxy error při provolání standardního reportu,Closed,"Po spuštení STD reportu jsou na obrazovce neočekávaně dlouho pohybují se kola a proces končí hláškou:
![image](/uploads/5cc1d81b3a31adad1f368bf0136f1dca/image.png)

Přesunuto z issue #128",Sklenarova Pavla,sklenarova_cgi,Jan Mracek,mracek,No,No,,2021-01-18 09:06:59,2021-02-02 08:45:39,2021-02-02 08:45:39,,,"Bug,High",0,0
131,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/131,Prosíme o systematizaci dokumentace,Open,"'Aby se s dokumentací dalo pracovat, je třeba mít jen ty nejaktuálnější dokumenty, je třeba je mít vhodně roztříděné a je třeba, aby se v nich dalo fulltextově vyhledávat.

Prosíme proto o systematizaci dokumentace:

- aktualizovat staré tutoriálové skripty
- systematicky je roztřídit
- pro lepší vyhledávání:
    1. rozbalit zipy
    2. k wordovým dokumentům přidat stručné resumé

Děkujeme.",Sklenarova Pavla,sklenarova_cgi,Barbara	Sztulova,sztulova_goodatit,No,No,,2021-01-18 09:35:26,2021-02-04 08:52:27,,,,"Documentation,Medium",0,0
132,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/132,pristup na stanici CDT0000PCENT308  10.30.190.208,Closed,"Žádám o RDP přístup na stanici CDT0000PCENT308  (10.30.190.208) pro testovací účely aplikace TPI, ověření přístupu z konkrétní stanice pro

pro uživatele CDTTEST\rysanek

Děkuji.",Rysanek Karel,rysanek_cgi,Jan Mracek,mracek,No,No,,2021-01-18 14:38:49,2021-02-02 12:20:32,2021-02-02 12:20:32,,,"Feature,In Progress,Medium",0,0
133,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/133,'@GET_TECH_COL_OUT_VALUES2,Closed,"Prosíme o vytvoření makra ke generování defaultních hodnot pro technické sloupce se zápisem do Out Msg použitelné v insertu, - podobné @GET_TECH_COL_OUT_VALUES - ale bez plnění sloupečku CHANGED_RECORD.
Děkujeme,
Katka",Leinveberová Katarína,leinveberova_cgi,Sklenarova Pavla,sklenarova_cgi,No,No,,2021-01-18 16:28:04,2021-02-08 13:23:36,2021-02-08 13:23:36,,,"Feature,High",0,0
134,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/134,dokumentace WF kroků pro volani STD reportu,Closed,"'Potrebujeme dokumentaci jednotlivych kroků, zejména všech které sousedí s našimi  mWF, které se snažíme ladit tj.
- step CGI `STD_WF_REPORT_ENGINE - 2A ` před voláním fce DDL funkce _generate_report_ (vytvoreni zaznamu v _R_REPORT_STD_SPUSTENI_HISTORIE_, naplneni globalvar _RUN_STD_REPORT_ID_ id spusteneho reportu)
- ??
- volani DDL funkce _generate_report_
- ??
- PLAIN pre STD_WF_REPORT_ENGINE-2B -  co tento krok dela a kdo ho programuje? Co ocekava na vstupu, pokud je to block po volani nasi DLL
- DMS MWF (CLIB block pre DMS)
- ??
- step CGI `STD_WF_REPORT_ENGINE - 2E` - update zaznamu V _R_REPORT_STD_SPUSTENI_HISTORIE_, volani DMS fce pro presun vytorenych souboru z docasneslozky do domovske slozky reportéra, vytvoreni zaznamu do takslistu o vytvorenych reportech
- ??",Rysanek Karel,rysanek_cgi,Rysanek Karel,rysanek_cgi,No,No,,2021-01-19 15:16:21,2021-02-05 08:43:03,2021-02-05 08:43:03,,,"Documentation,In Review,Medium",0,0
135,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/135,STD report errors  - ladění,Open,"STD report se zastavuje v kroku `DMS MWF/2183160700026/CLIB block pre DMS`. Nevime co tento krok znamena ani co znamena error z rozhrani 1411 viz session 3340400090

Problém souvisí s https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/134. Potřebujeme součinnost při ladění WF pro STD report, antož nemůžeme editovat jednotlivé kroky, které nejsou v naší režii.",Rysanek Karel,rysanek_cgi,Rysanek Karel,rysanek_cgi,No,No,,2021-01-19 15:27:30,2021-02-17 16:14:18,,,,"Bug,High,In Progress",0,0
